Sample,GRF_real,GRF_predito,Resíduo
8319,942.225179600517,638.1484,304.0768
8320,851.298611695467,530.2126,321.086
8321,689.334369768543,398.0648,291.2696
8322,454.462407202281,309.6573,144.8051
8323,330.568196234069,212.5979,117.9703
8324,27.3616815131198,110.871,-83.50935
8325,430.987349653349,461.1417,-30.15431
8326,586.689253181769,489.3948,97.29448
8327,855.632597305077,658.7871,196.8455
8328,532.752671855747,354.3389,178.4137
8329,644.854041567523,484.3589,160.4951
8330,751.699378681176,546.0204,205.6789
8331,373.898766759336,532.1492,-158.2504
8332,361.072485412207,523.7288,-162.6563
8333,346.252746041647,471.6966,-125.4439
8334,358.708969485964,298.1706,60.53838
8335,369.317013465829,291.19,78.12701
8336,369.466943027521,287.6299,81.83709
8337,345.499292407845,279.1957,66.30355
8338,308.252308516759,279.5506,28.70171
8339,312.822663001544,279.6274,33.19525
8340,283.382808797741,279.5303,3.852474
8341,297.868973325253,280.297,17.57198
8342,383.33131080514,280.9899,102.3414
8343,507.555962787974,281.7434,225.8126
8344,784.405991992868,283.5137,500.8923
8345,801.214901750633,284.0814,517.1335
8346,808.997529868612,285.5417,523.4559
8347,918.49132807106,302.0378,616.4536
8348,0,188.1739,-188.1739
8349,422.76294001987,350.1433,72.61966
8350,753.50700732024,591.4634,162.0436
8351,637.093150475716,470.8436,166.2495
8352,716.717344540859,506.1507,210.5666
8353,788.629679811298,530.0628,258.5669
8354,994.333783545497,574.3594,419.9743
8355,0,112.4635,-112.4635
8356,0,99.59671,-99.59671
8357,269.076185919928,350.5969,-81.52074
8358,766.297337505177,531.4207,234.8766
8359,442.694927469935,316.4255,126.2694
8360,0.274415690287867,126.7202,-126.4458
8361,858.571423487463,619.3272,239.2442
8362,845.673524755256,597.3737,248.2999
8363,858.183267555128,593.3226,264.8607
8364,562.882800594711,293.2872,269.5956
8365,388.998257819268,126.2565,262.7418
8366,0,74.65594,-74.65594
8367,493.787394669774,600.8995,-107.1121
8368,824.308664102262,694.3585,129.9502
8369,852.174158102748,646.762,205.4121
8370,723.260184076213,546.8884,176.3718
8371,1.0782511288669,65.54601,-64.46775
8372,2.430066417847,85.97038,-83.54031
8373,0,41.69796,-41.69796
8374,818.96468830971,558.9608,260.0039
8375,787.196002412969,531.4269,255.7691
8376,678.054829616906,511.7408,166.314
8377,889.397053636374,535.5779,353.8191
8378,767.936710172786,417.1681,350.7686
8379,546.685302335781,218.1324,328.5529
8380,368.682412872218,103.2561,265.4263
8381,0,111.1661,-111.1661
8382,4,119.3602,-115.3602
8383,680.043027600696,796.5989,-116.5559
8384,708.665756242222,691.8761,16.78966
8385,324.795935525612,389.2663,-64.47036
8386,316.012245356671,285.372,30.64024
8387,337.142890977158,265.9905,71.15241
8388,310.419360564375,252.1759,58.24349
8389,336.958488321366,303.3868,33.57168
8390,333.555888538956,308.6959,24.86003
8391,320.541633080164,302.0749,18.46671
8392,344.726926670357,303.2511,41.47586
8393,353.137282455416,295.4647,57.67259
8394,349.888984246283,352.5465,-2.657555
8395,325.210036721206,355.2419,-30.03185
8396,237.800458717003,354.4898,-116.6894
8397,0,112.4862,-112.4862
8398,0,101.7938,-101.7938
8399,0,114.9314,-114.9314
8400,85.704973543177,337.8981,-252.1931
8401,141.000606373283,344.1303,-203.1297
8402,205.033226429887,341.8468,-136.8136
8403,303.953673880151,352.7918,-48.8381
8404,400.855843632188,380.2241,20.63175
8405,618.709545881702,524.1775,94.53206
8406,689.891130681318,489.5539,200.3372
8407,759.606530921918,421.9631,337.6434
8408,776.636926016721,371.0265,405.6104
8409,681.165310204246,365.8621,315.3032
8410,535.303155921243,313.204,222.0992
8411,262.302362693729,241.8803,20.4221
8412,70.1828380472379,61.06162,9.12122
8413,0,51.37142,-51.37142
8414,0,58.41494,-58.41494
8415,0,34.37535,-34.37535
8416,348.364458136159,384.69,-36.32551
8417,486.967267151299,425.609,61.35829
8418,602.691335123052,545.0842,57.60711
8419,738.879403810027,557.3641,181.5153
8420,683.229416173779,496.7698,186.4596
8421,265.765199970138,165.6158,100.1494
8422,22.6031790298186,21.78081,0.8223696
8423,1.44483210544644,16.73766,-15.29283
8424,0,-7.698317,7.698317
8425,432.95788223744,354.0877,78.87021
8426,511.019412967686,340.526,170.4934
8427,565.631548348633,429.9885,135.643
8428,781.372419983125,522.8547,258.5177
8429,801.055842164677,492.7012,308.3546
8430,796.683713842784,437.642,359.0417
8431,784.209422822889,465.8974,318.312
8432,82.7647677772526,52.05867,30.70609
